TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-8WDM	SLL - Tjänstedomänsförvaltningen 1177 Vårdguiden	SE2321000065-7330028000311	VE: Kronoberg - Lung- och allergimottagningen Växjö 	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000131-E000000007650	VG: VGR - Nya VC Kortedala Torg (CGM)	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000131-E000000007650	VG: VGR - Nya VC Kortedala Torg (CGM)	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-59NQ	VG: SLL - Allvis Familjehälsa AB BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-59NQ	VG: SLL - Allvis Familjehälsa AB BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-64V2	VG: SLL - Familjeläkarna Husby MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-64V2	VG: SLL - Familjeläkarna Husby MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-7G0W	VG: SLL - Hammarby Sjöstads Barnmorskor	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-7G0W	VG: SLL - Hammarby Sjöstads Barnmorskor	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-8GB8	VG: SLL - Rotebro MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-8GB8	VG: SLL - Rotebro MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1HT9	VG: SLL - Kirstens Familjehälsa MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1HT9	VG: SLL - Kirstens Familjehälsa MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-66KS	VE: SLL - Mama Mia City	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-66KS	VE: SLL - Mama Mia City	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-4JBP	VE: SLL - Mama Mia Kista	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-4JBP	VE: SLL - Mama Mia Kista	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-54BN	VE: SLL - Mama Mia Söder	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-54BN	VE: SLL - Mama Mia Söder	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-66L9	VE: SLL - Mama Mia Älta	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-66L9	VE: SLL - Mama Mia Älta	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5GMB	VE: SLL - Ultraljudsmott Mama Mia City	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5GMB	VE: SLL - Ultraljudsmott Mama Mia City	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5NB3	VE: SLL - Ultraljudsmott Mama Mia Kista	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5NB3	VE: SLL - Ultraljudsmott Mama Mia Kista	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5GMC	VE: SLL - Ultraljudsmott Mama Mia Söder	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-5GMC	VE: SLL - Ultraljudsmott Mama Mia Söder	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-7DSZ	VG: SLL - Mammaproffsen	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-7DSZ	VG: SLL - Mammaproffsen	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-34D1	VE: SLL - Karolinska - Familjeneo	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-34D1	VE: SLL - Karolinska - Familjeneo	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12LQ	VE: SLL - Södersjukhuset AB Avd 61 och 71	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12LQ	VE: SLL - Södersjukhuset AB Avd 61 och 71	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1196	VE: SLL - Södertälje Sjukhus AB Spec MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1196	VE: SLL - Södertälje Sjukhus AB Spec MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - GAD	ÖLL - RTjP - GetAvailableDates - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.GetAvailableDates.GetAvailableDatesService.CLS
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - GAT	ÖLL - RTjP - GetAvailableTimeslots - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.GetAvailableTimeslots.GetAvailableTimeslotsService.CLS
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - GSOCS	ÖLL - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.GetSubjectOfCareSchedule.GetSubjectOfCareScheduleService.CLS
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - GSOCS	ÖLL - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.GetSubjectOfCareSchedule.GetSubjectOfCareScheduleService.CLS
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - GBD	ÖLL - RTjP - GetBookingDetails - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.GetBookingDetails.GetBookingDetailsService.CLS
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - UB	ÖLL - RTjP - UpdateBooking - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.UpdateBooking.UpdateBookingService.CLS
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000164-7381037592038	VE: ÖLL - Ortopedkirurgisk mottagning USÖ 	SE162321000164-0090 - CB	ÖLL - RTjP - CancelBooking - RIVTA20	https://esb.orebroll.sjunet.org/publicservices/MVK/OLL.MVK.Service.v1.CancelBooking.CancelBookingService.CLS
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000255-O17990	VG: Region Skåne - Hälsocentralen Ellenbogen (CGM)	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000255-O17990	VG: Region Skåne - Hälsocentralen Ellenbogen (CGM)	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE165567766992-10NT	VG: Enköpingshälsan	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GATT	Sörmland - RTjP - GetAllTimeTypes - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GAD	Sörmland - RTjP - GetAvailableDates - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableDatesinteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GAT	Sörmland - RTjP - GetAvailableTimeslots - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableTimeslotsinteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - MB	Sörmland - RTjP - MakeBooking - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - GBD	Sörmland - RTjP - GetBookingDetails - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - UB	Sörmland - RTjP - UpdateBooking - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.UpdateBookingInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000032-42WB	VE: Sörmland - Gynekologimottagningen Nyköpings lasarett	SE162321000032-4L8D - CB	Sörmland - RTjP - CancelBooking - RIVTA20	https://service.dll.sjunet.org/lts.TimeScheduling.mvk.CancelBookingInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - GAD	LiV - RTjP - Cosmic - GetAvailableDates - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetAvailableDates/1/rivtabp20
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - GAT	LiV - RTjP - Cosmic - GetAvailableTimeslots - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetAvailableTimeslots/1/rivtabp20
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - GSOCS	LiV - RTjP - Cosmic - GetSubjectOfCareSchedule - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetSubjectOfCareSchedule/1/rivtabp20
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - GBD	LiV - RTjP - Cosmic - GetBookingDetails - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetBookingDetails/1/rivtabp20
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - UB	LiV - RTjP - Cosmic - UpdateBooking - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/UpdateBooking/1/rivtabp20
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QCV	VE: Värmland - Reumatologimottagningen medicinkliniken	SE162321000156-4GN9 - Cosmic - CB	LiV - RTjP - Cosmic - CancelBooking - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/CancelBooking/1/rivtabp20
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - GAD	LiV - RTjP - Cosmic - GetAvailableDates - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetAvailableDates/1/rivtabp20
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - GAT	LiV - RTjP - Cosmic - GetAvailableTimeslots - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetAvailableTimeslots/1/rivtabp20
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - GSOCS	LiV - RTjP - Cosmic - GetSubjectOfCareSchedule - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetSubjectOfCareSchedule/1/rivtabp20
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - GBD	LiV - RTjP - Cosmic - GetBookingDetails - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/GetBookingDetails/1/rivtabp20
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - UB	LiV - RTjP - Cosmic - UpdateBooking - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/UpdateBooking/1/rivtabp20
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE162321000156-3QP0	VE: Värmland - Neurologi- och rehabiliteringsmottagningen	SE162321000156-4GN9 - Cosmic - CB	LiV - RTjP - Cosmic - CancelBooking - RIVTA20	https://tph.liv.sjunet.org/crm_schedulingProxy/http/Cosmic1/CancelBooking/1/rivtabp20
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
